IP,Hostname,Port,Port Protocol,CVSS,Severity,QoD,Solution Type,NVT Name,Summary,Specific Result,NVT OID,CVEs,Task ID,Task Name,Timestamp,Result ID,Impact,Solution,Affected Software/OS,Vulnerability Insight,Vulnerability Detection Method,Product Detection Result,BIDs,CERTs,Other References
192.168.100.6,,3306,tcp,0.0,Log,80,"Workaround","Database Open Access Information Disclosure Vulnerability","Various Database server might be prone to an information
  disclosure vulnerability if accessible to remote systems.","Oracle MySQL can be accessed by remote attackers
",1.3.6.1.4.1.25623.1.0.902799,"",89757f08-dfa0-448c-a3c4-f3708aeaa451,"dasssd",2024-08-28T11:17:47Z,c4e1f645-1e75-4ad3-8d90-a605010e0031,"Successful exploitation could allow an attacker to obtain
  sensitive information from the database.","Restrict database access to remote systems. Please see the
  manual of the affected database server for more information.","'- Oracle MySQL

  - MariaDB

  - IBM DB2

  - PostgreSQL

  - IBM solidDB

  - Oracle Database

  - Microsoft SQL Server","The remote database server is not restricting direct access from
  remote systems.","Checks the result of various database server detections and
  evaluates their results.
Details:
Database Open Access Information Disclosure Vulnerability
(OID: 1.3.6.1.4.1.25623.1.0.902799)
Version used: 2024-07-19T15:39:06Z
","","","",""
192.168.100.6,,3632,tcp,0.0,Log,95,"","DistCC Detection","Tries to detect if the remote host is running a DistCC service.","A DistCC service is running at this port.
",1.3.6.1.4.1.25623.1.0.12638,"",89757f08-dfa0-448c-a3c4-f3708aeaa451,"dasssd",2024-08-28T11:17:47Z,b47e3c30-f27d-41db-86c9-aa316977e5e2,"","","","","
Details:
DistCC Detection
(OID: 1.3.6.1.4.1.25623.1.0.12638)
Version used: 2023-08-01T13:29:10Z
","","","",""
192.168.100.28,,3632,tcp,0.0,Log,95,"","DistCC Detection","Tries to detect if the remote host is running a DistCC service.","A DistCC service is running at this port.
",1.3.6.1.4.1.25623.1.0.12638,"",89757f08-dfa0-448c-a3c4-f3708aeaa451,"dasssd",2024-08-28T11:17:47Z,8f0effc6-e1d0-4e79-b46e-d4193a6fc3c0,"","","","","
Details:
DistCC Detection
(OID: 1.3.6.1.4.1.25623.1.0.12638)
Version used: 2023-08-01T13:29:10Z
","","","",""
192.168.100.6,,3632,tcp,9.3,High,99,"VendorFix","DistCC RCE Vulnerability (CVE-2004-2687)","DistCC is prone to a remote code execution (RCE)
  vulnerability.","It was possible to execute the ""id"" command.

Result: uid=1(daemon) gid=1(daemon)
",1.3.6.1.4.1.25623.1.0.103553,"CVE-2004-2687",89757f08-dfa0-448c-a3c4-f3708aeaa451,"dasssd",2024-08-28T11:17:47Z,85b35cac-7a9e-4107-ae38-2b273bd14765,"DistCC by default trusts its clients completely that in turn
  could allow a malicious client to execute arbitrary commands on the server.","Vendor updates are available. Please see the references for
  more information.

  For more information about DistCC's security see the references.","","DistCC 2.x, as used in XCode 1.5 and others, when not configured
  to restrict access to the server port, allows remote attackers to execute arbitrary commands via
  compilation jobs, which are executed by the server without authorization checks.","
Details:
DistCC RCE Vulnerability (CVE-2004-2687)
(OID: 1.3.6.1.4.1.25623.1.0.103553)
Version used: 2022-07-07T10:16:06Z
","","","DFN-CERT-2019-0381",""
192.168.100.28,,3632,tcp,9.3,High,99,"VendorFix","DistCC RCE Vulnerability (CVE-2004-2687)","DistCC is prone to a remote code execution (RCE)
  vulnerability.","It was possible to execute the ""id"" command.

Result: uid=1(daemon) gid=1(daemon)
",1.3.6.1.4.1.25623.1.0.103553,"CVE-2004-2687",89757f08-dfa0-448c-a3c4-f3708aeaa451,"dasssd",2024-08-28T11:17:47Z,ef5a5921-c9ec-40de-b1a0-dc8469789a96,"DistCC by default trusts its clients completely that in turn
  could allow a malicious client to execute arbitrary commands on the server.","Vendor updates are available. Please see the references for
  more information.

  For more information about DistCC's security see the references.","","DistCC 2.x, as used in XCode 1.5 and others, when not configured
  to restrict access to the server port, allows remote attackers to execute arbitrary commands via
  compilation jobs, which are executed by the server without authorization checks.","
Details:
DistCC RCE Vulnerability (CVE-2004-2687)
(OID: 1.3.6.1.4.1.25623.1.0.103553)
Version used: 2022-07-07T10:16:06Z
","","","DFN-CERT-2019-0381",""
192.168.100.6,,8787,tcp,10.0,High,99,"Mitigation","Distributed Ruby (dRuby/DRb) Multiple RCE Vulnerabilities","Systems using Distributed Ruby (dRuby/DRb), which is available in Ruby versions 1.6
  and later, may permit unauthorized systems to execute distributed commands.","The service is running in $SAFE >= 1 mode. However it is still possible to run arbitrary syscall commands on the remote host. Sending an invalid syscall the service returned the following response:

Flo:Errno::ENOSYS:bt[""3/usr/lib/ruby/1.8/drb/drb.rb:1555:in `syscall'""0/usr/lib/ruby/1.8/drb/drb.rb:1555:in `send'""4/usr/lib/ruby/1.8/drb/drb.rb:1555:in `__send__'""A/usr/lib/ruby/1.8/drb/drb.rb:1555:in `perform_without_block'""3/usr/lib/ruby/1.8/drb/drb.rb:1515:in `perform'""5/usr/lib/ruby/1.8/drb/drb.rb:1589:in `main_loop'""0/usr/lib/ruby/1.8/drb/drb.rb:1585:in `loop'""5/usr/lib/ruby/1.8/drb/drb.rb:1585:in `main_loop'""1/usr/lib/ruby/1.8/drb/drb.rb:1581:in `start'""5/usr/lib/ruby/1.8/drb/drb.rb:1581:in `main_loop'""//usr/lib/ruby/1.8/drb/drb.rb:1430:in `run'""1/usr/lib/ruby/1.8/drb/drb.rb:1427:in `start'""//usr/lib/ruby/1.8/drb/drb.rb:1427:in `run'""6/usr/lib/ruby/1.8/drb/drb.rb:1347:in `initialize'""//usr/lib/ruby/1.8/drb/drb.rb:1627:in `new'""9/usr/lib/ruby/1.8/drb/drb.rb:1627:in `start_service'""%/usr/sbin/druby_timeserver.rb:12:errnoi+:mesg""Function not implemented
",1.3.6.1.4.1.25623.1.0.108010,"",89757f08-dfa0-448c-a3c4-f3708aeaa451,"dasssd",2024-08-28T11:17:47Z,e46a9d33-9384-4d52-9033-eb1a2c587cef,"By default, Distributed Ruby does not impose restrictions on allowed hosts or set the
  $SAFE environment variable to prevent privileged activities. If other controls are not in place, especially if the
  Distributed Ruby process runs with elevated privileges, an attacker could execute arbitrary system commands or Ruby
  scripts on the Distributed Ruby server. An attacker may need to know only the URI of the listening Distributed Ruby
  server to submit Ruby commands.","Administrators of environments that rely on Distributed Ruby should ensure that
  appropriate controls are in place. Code-level controls may include:

  - Implementing taint on untrusted input

  - Setting $SAFE levels appropriately (>=2 is recommended if untrusted hosts are allowed to submit Ruby commands, and >=3 may be appropriate)

  - Including drb/acl.rb to set ACLEntry to restrict access to trusted hosts","","","Send a crafted command to the service and check for a remote command execution
  via the instance_eval or syscall requests.
Details:
Distributed Ruby (dRuby/DRb) Multiple RCE Vulnerabilities
(OID: 1.3.6.1.4.1.25623.1.0.108010)
Version used: 2024-06-28T05:05:33Z
","","","",""
192.168.100.28,,8787,tcp,10.0,High,99,"Mitigation","Distributed Ruby (dRuby/DRb) Multiple RCE Vulnerabilities","Systems using Distributed Ruby (dRuby/DRb), which is available in Ruby versions 1.6
  and later, may permit unauthorized systems to execute distributed commands.","The service is running in $SAFE >= 1 mode. However it is still possible to run arbitrary syscall commands on the remote host. Sending an invalid syscall the service returned the following response:

Flo:Errno::ENOSYS:bt[""3/usr/lib/ruby/1.8/drb/drb.rb:1555:in `syscall'""0/usr/lib/ruby/1.8/drb/drb.rb:1555:in `send'""4/usr/lib/ruby/1.8/drb/drb.rb:1555:in `__send__'""A/usr/lib/ruby/1.8/drb/drb.rb:1555:in `perform_without_block'""3/usr/lib/ruby/1.8/drb/drb.rb:1515:in `perform'""5/usr/lib/ruby/1.8/drb/drb.rb:1589:in `main_loop'""0/usr/lib/ruby/1.8/drb/drb.rb:1585:in `loop'""5/usr/lib/ruby/1.8/drb/drb.rb:1585:in `main_loop'""1/usr/lib/ruby/1.8/drb/drb.rb:1581:in `start'""5/usr/lib/ruby/1.8/drb/drb.rb:1581:in `main_loop'""//usr/lib/ruby/1.8/drb/drb.rb:1430:in `run'""1/usr/lib/ruby/1.8/drb/drb.rb:1427:in `start'""//usr/lib/ruby/1.8/drb/drb.rb:1427:in `run'""6/usr/lib/ruby/1.8/drb/drb.rb:1347:in `initialize'""//usr/lib/ruby/1.8/drb/drb.rb:1627:in `new'""9/usr/lib/ruby/1.8/drb/drb.rb:1627:in `start_service'""%/usr/sbin/druby_timeserver.rb:12:errnoi+:mesg""Function not implemented
",1.3.6.1.4.1.25623.1.0.108010,"",89757f08-dfa0-448c-a3c4-f3708aeaa451,"dasssd",2024-08-28T11:17:47Z,851f8bd1-b84d-4b77-998d-3ce58f6ce792,"By default, Distributed Ruby does not impose restrictions on allowed hosts or set the
  $SAFE environment variable to prevent privileged activities. If other controls are not in place, especially if the
  Distributed Ruby process runs with elevated privileges, an attacker could execute arbitrary system commands or Ruby
  scripts on the Distributed Ruby server. An attacker may need to know only the URI of the listening Distributed Ruby
  server to submit Ruby commands.","Administrators of environments that rely on Distributed Ruby should ensure that
  appropriate controls are in place. Code-level controls may include:

  - Implementing taint on untrusted input

  - Setting $SAFE levels appropriately (>=2 is recommended if untrusted hosts are allowed to submit Ruby commands, and >=3 may be appropriate)

  - Including drb/acl.rb to set ACLEntry to restrict access to trusted hosts","","","Send a crafted command to the service and check for a remote command execution
  via the instance_eval or syscall requests.
Details:
Distributed Ruby (dRuby/DRb) Multiple RCE Vulnerabilities
(OID: 1.3.6.1.4.1.25623.1.0.108010)
Version used: 2024-06-28T05:05:33Z
","","","",""
192.168.100.6,,53,tcp,0.0,Log,80,"","DNS Server Detection (TCP)","TCP based detection of a DNS server.","The remote DNS server banner is:

9.4.2
",1.3.6.1.4.1.25623.1.0.108018,"",89757f08-dfa0-448c-a3c4-f3708aeaa451,"dasssd",2024-08-28T11:17:47Z,35cb8862-038d-4920-a47f-8fe5a523f822,"","","","","
Details:
DNS Server Detection (TCP)
(OID: 1.3.6.1.4.1.25623.1.0.108018)
Version used: 2021-11-30T08:05:58Z
","","","",""
192.168.100.28,,53,tcp,0.0,Log,80,"","DNS Server Detection (TCP)","TCP based detection of a DNS server.","The remote DNS server banner is:

9.4.2
",1.3.6.1.4.1.25623.1.0.108018,"",89757f08-dfa0-448c-a3c4-f3708aeaa451,"dasssd",2024-08-28T11:17:47Z,4c423a2d-6ff7-43b4-9387-0cc108b2d463,"","","","","
Details:
DNS Server Detection (TCP)
(OID: 1.3.6.1.4.1.25623.1.0.108018)
Version used: 2021-11-30T08:05:58Z
","","","",""
192.168.100.28,,80,tcp,5.0,Medium,80,"Mitigation","/doc directory browsable","The /doc directory is browsable.
  /doc shows the content of the /usr/doc directory and therefore it shows which programs and - important! - the version of the installed programs.","Vulnerable URL: http://192.168.100.28/doc/
",1.3.6.1.4.1.25623.1.0.10056,"CVE-1999-0678",89757f08-dfa0-448c-a3c4-f3708aeaa451,"dasssd",2024-08-28T11:17:47Z,7fd827ab-ff30-4379-a046-f63d56a9f531,"","Use access restrictions for the /doc directory.
  If you use Apache you might use this in your access.conf:

  <Directory /usr/doc>
  AllowOverride None
  order deny, allow
  deny from all
  allow from localhost
  </Directory>","","","
Details:
/doc directory browsable
(OID: 1.3.6.1.4.1.25623.1.0.10056)
Version used: 2023-08-01T13:29:10Z
","","","",""
192.168.100.6,,80,tcp,5.0,Medium,80,"Mitigation","/doc directory browsable","The /doc directory is browsable.
  /doc shows the content of the /usr/doc directory and therefore it shows which programs and - important! - the version of the installed programs.","Vulnerable URL: http://192.168.100.6/doc/
",1.3.6.1.4.1.25623.1.0.10056,"CVE-1999-0678",89757f08-dfa0-448c-a3c4-f3708aeaa451,"dasssd",2024-08-28T11:17:47Z,27553358-2a42-49a6-899f-9a31e07e6de6,"","Use access restrictions for the /doc directory.
  If you use Apache you might use this in your access.conf:

  <Directory /usr/doc>
  AllowOverride None
  order deny, allow
  deny from all
  allow from localhost
  </Directory>","","","
Details:
/doc directory browsable
(OID: 1.3.6.1.4.1.25623.1.0.10056)
Version used: 2023-08-01T13:29:10Z
","","","",""
192.168.100.31,,80,tcp,9.8,High,98,"VendorFix","Drupal Core Critical RCE Vulnerability (SA-CORE-2018-002) - Active Check","Drupal is prone to a critical remote code execution (RCE)
  vulnerability.","By doing the following subsequent requests:

Req 1: ""HTTP POST"" body : form_id=user_pass&_triggering_element_name=name
Req 1: URL              : http://192.168.100.31/?q=user%2Fpassword&name%5B%23post_render%5D%5B%5D=printf&name%5B%23markup%5D=7MV8RyYAPd7moZ9R&name%5B%23typ
Req 2: ""HTTP POST"" body : form_build_id=form-O_E1EQfpaekTIidDaPk4asIopxRESWHPuKpcwFjYL8M
Req 2: URL              : http://192.168.100.31/?q=file%2Fajax%2Fname%2F%23value%2Fform-O_E1EQfpaekTIidDaPk4asIopxRESWHPuKpcwFjYL8M

it was possible to execute the ""printf"" command to return the data ""7MV8RyYAPd7moZ9R"".

Result:

7MV8RyYAPd7moZ9R[{""command"":""settings"",""settings"":{""basePath"":""\/"",""pathPrefix"":"""",""ajaxPageState"":{""theme"":""bartik"",""theme_token"":""orQgf9h0I69d34zED1-W_fRdCdrkzzXfIn6ZGYe-Dk0""}},""merge"":true},{""command"":""insert"",""method"":""replaceWith"",""selector"":null,""data"":""\u003Cdiv class=\u0022messages error\u0022\u003E
\u003Ch2 class=\u0022element-invisible\u0022\u003EError message\u003C\/h2\u003E
 \u003Cul\u003E
  \u003Cli\u003E\u003Cem class=\u0022placeholder\u0022\u003ENotice\u003C\/em\u003E: Undefined index: #value in \u003Cem class=\u0022placeholder\u0022\u003Efile_ajax_upload()\u003C\/em\u003E (line \u003Cem class=\u0022placeholder\u0022\u003E262\u003C\/em\u003E of \u003Cem class=\u0022placeholder\u0022\u003E\/var\/www\/modules\/file\/file.module\u003C\/em\u003E).\u003C\/li\u003E
  \u003Cli\u003E\u003Cem class=\u0022placeholder\u0022\u003ENotice\u003C\/em\u003E: Undefined index: #suffix in \u003Cem class=\u0022placeholder\u0022\u003Efile_ajax_upload()\u003C\/em\u003E (line \u003Cem class=\u0022placeholder\u0022\u003E280\u003C\/em\u003E of \u003Cem class=\u0022placeholder\u0022\u003E\/var\/www\/modules\/file\/file.module\u003C\/em\u003E).\u003C\/li\u003E
 \u003C\/ul\u003E
\u003C\/div\u003E
16\u003Cspan class=\u0022ajax-new-content\u0022\u003E\u003C\/span\u003E"",""settings"":{""basePath"":""\/"",""pathPrefix"":"""",""ajaxPageState"":{""theme"":""bartik"",""theme_token"":""orQgf9h0I69d34zED1-W_fRdCdrkzzXfIn6ZGYe-Dk0""}}}]
",1.3.6.1.4.1.25623.1.0.108438,"CVE-2018-7600",89757f08-dfa0-448c-a3c4-f3708aeaa451,"dasssd",2024-08-28T11:17:47Z,8bbb821d-519e-4b4e-9787-168741da4262,"Successful exploitation will allow remote attackers to execute
  arbitrary code and completely compromise the site.","Update to version 8.3.9, 8.4.6, 8.5.1, 7.58 or later.","Drupal core versions 6.x and earlier

  Drupal core versions 8.2.x and earlier

  Drupal core versions 8.3.x to before 8.3.9

  Drupal core versions 8.4.x to before 8.4.6

  Drupal core versions 8.5.x to before 8.5.1

  Drupal core versions 7.x to before 7.58","The flaw exists within multiple subsystems of Drupal. This
  potentially allows attackers to exploit multiple attack vectors on a Drupal site, which could
  result in the site being completely compromised.","Sends a crafted HTTP POST request and checks the response.
Details:
Drupal Core Critical RCE Vulnerability (SA-CORE-2018-002) - Active Check
(OID: 1.3.6.1.4.1.25623.1.0.108438)
Version used: 2022-08-09T10:11:17Z
","","","DFN-CERT-2019-0393,DFN-CERT-2018-0594,CB-K18/0548",""
192.168.100.31,,80,tcp,7.5,High,98,"VendorFix","Drupal Core SQLi Vulnerability (SA-CORE-2014-005) - Active Check","Drupal is prone to an SQL injection (SQLi) vulnerability.","Vulnerable URL: http://192.168.100.31/?q=node&destination=node
",1.3.6.1.4.1.25623.1.0.105101,"CVE-2014-3704",89757f08-dfa0-448c-a3c4-f3708aeaa451,"dasssd",2024-08-28T11:17:47Z,0cd800ca-cfe0-4342-bcf6-f812ebce039f,"Exploiting this issue could allow an attacker to execute
  arbitrary code, to gain elevated privileges and to compromise the application, access or modify
  data, or exploit latent vulnerabilities in the underlying database.","Updates are available. Please see the references for more
  information.","Drupal 7.x versions prior to 7.32 are vulnerable.","Drupal fails to sufficiently sanitize user-supplied data before
  using it in an SQL query.","Sends a special crafted HTTP POST request and checks the
  response.
Details:
Drupal Core SQLi Vulnerability (SA-CORE-2014-005) - Active Check
(OID: 1.3.6.1.4.1.25623.1.0.105101)
Version used: 2023-07-26T05:05:09Z
","","","DFN-CERT-2014-1369,DFN-CERT-2014-0958,CB-K14/1301,CB-K14/0920",""
192.168.100.31,,80,tcp,0.0,Log,80,"","Drupal Detection (HTTP)","HTTP based detection of Drupal.","Detected Drupal

Version:       7
Location:      /
CPE:           cpe:/a:drupal:drupal:7

Concluded from version/product identification result:
<meta name=""Generator"" content=""Drupal 7

Concluded from version/product identification location:
http://192.168.100.31/
",1.3.6.1.4.1.25623.1.0.100169,"",89757f08-dfa0-448c-a3c4-f3708aeaa451,"dasssd",2024-08-28T11:17:47Z,b6899b96-f68d-40ed-9de3-f54c608bdf18,"","","","","
Details:
Drupal Detection (HTTP)
(OID: 1.3.6.1.4.1.25623.1.0.100169)
Version used: 2023-12-13T05:05:23Z
","","","",""
